"Time (s)","Illuminance (lx)"
1.509671044E2,1.000000000E0
1.510070946E2,2.000000000E0
1.511273330E2,3.000000000E0
1.511667083E2,4.000000000E0
1.512466609E2,3.000000000E0
1.512866846E2,2.000000000E0
1.514466661E2,1.000000000E0
1.514867772E2,0.000000000E0
1.516869522E2,1.000000000E0
1.517268227E2,2.000000000E0
1.517667588E2,3.000000000E0
1.518466683E2,4.000000000E0
1.518868525E2,5.000000000E0
1.519268483E2,6.000000000E0
1.519667855E2,5.000000000E0
1.520069889E2,4.000000000E0
1.521266831E2,3.000000000E0
1.522067302E2,2.000000000E0
1.522466831E2,1.000000000E0
1.522866902E2,0.000000000E0
1.523268224E2,1.000000000E0
1.524067058E2,5.000000000E0
1.524467086E2,7.000000000E0
1.524868175E2,8.000000000E0
1.525668071E2,7.000000000E0
1.526066799E2,9.000000000E0
1.526466683E2,1.000000000E1
1.526868465E2,8.000000000E0
1.527268536E2,6.000000000E0
1.529266637E2,4.000000000E0
1.529666699E2,3.000000000E0
1.531668695E2,5.000000000E0
1.533266839E2,6.000000000E0
1.533668868E2,8.000000000E0
1.534468135E2,6.000000000E0
1.534867031E2,4.000000000E0
1.535266883E2,6.000000000E0
1.536868430E2,4.000000000E0
1.538067012E2,3.000000000E0
1.538867036E2,4.000000000E0
1.540466919E2,3.000000000E0
1.541268061E2,4.000000000E0
1.541666840E2,2.000000000E0
1.542467031E2,3.000000000E0
1.542866959E2,4.000000000E0
1.543666785E2,3.000000000E0
1.544066819E2,2.000000000E0
1.544466858E2,0.000000000E0
1.548066803E2,1.000000000E0
1.548466861E2,2.000000000E0
1.548866873E2,3.000000000E0
1.549266584E2,2.000000000E0
1.549666759E2,3.000000000E0
1.550067006E2,4.000000000E0
1.550868030E2,3.000000000E0
1.551267056E2,1.000000000E0
1.551666782E2,0.000000000E0
1.553266643E2,1.000000000E0
1.553666976E2,3.000000000E0
1.555268562E2,2.000000000E0
1.555667981E2,4.000000000E0
1.556067242E2,5.000000000E0
1.556466741E2,3.000000000E0
1.556867249E2,1.000000000E0
1.557266895E2,3.000000000E0
1.557668313E2,4.000000000E0
1.558466713E2,3.000000000E0
1.558868505E2,1.000000000E0
1.559668089E2,0.000000000E0
1.560067356E2,1.000000000E0
1.561267209E2,2.000000000E0
1.561669092E2,3.000000000E0
1.562866895E2,5.000000000E0
1.563268382E2,7.000000000E0
1.563667157E2,6.000000000E0
1.564068345E2,4.000000000E0
1.564868569E2,5.000000000E0
1.566068348E2,4.000000000E0
1.566466653E2,2.000000000E0
1.566866496E2,1.000000000E0
1.567668182E2,0.000000000E0
1.568466871E2,2.000000000E0
1.568866775E2,1.000000000E0
1.570066825E2,2.000000000E0
1.570467007E2,3.000000000E0
1.571266693E2,2.000000000E0
1.572866970E2,3.000000000E0
1.573667841E2,2.000000000E0
1.574066985E2,3.000000000E0
1.575666909E2,4.000000000E0
1.576067182E2,3.000000000E0
1.576467878E2,2.000000000E0
1.577267009E2,1.000000000E0
1.577668078E2,2.000000000E0
1.578069269E2,3.000000000E0
1.578466942E2,2.000000000E0
1.579268092E2,3.000000000E0
1.579666804E2,4.000000000E0
1.580467776E2,3.000000000E0
1.580867281E2,2.000000000E0
1.581266684E2,1.000000000E0
1.581667044E2,3.000000000E0
1.582067124E2,1.000000000E0
1.583667129E2,2.000000000E0
1.585267561E2,3.000000000E0
1.585667001E2,2.000000000E0
1.586067195E2,1.000000000E0
1.586466721E2,2.000000000E0
1.586867010E2,3.000000000E0
1.588066868E2,2.000000000E0
1.588466949E2,1.000000000E0
1.588866760E2,2.000000000E0
1.589666964E2,3.000000000E0
1.590066952E2,4.000000000E0
1.591667142E2,3.000000000E0
1.592066552E2,2.000000000E0
1.592467246E2,4.000000000E0
1.593266912E2,2.000000000E0
1.593667558E2,3.000000000E0
1.594067312E2,5.000000000E0
1.594468398E2,6.000000000E0
1.595268751E2,5.000000000E0
1.595666875E2,3.000000000E0
1.596067536E2,2.000000000E0
1.596866939E2,1.000000000E0
1.599266527E2,0.000000000E0
1.599667348E2,2.000000000E0
1.600467148E2,1.000000000E0
1.600868394E2,0.000000000E0
1.601267012E2,1.000000000E0
1.601667072E2,2.000000000E0
1.602868182E2,1.000000000E0
1.604866597E2,2.000000000E0
1.605268601E2,3.000000000E0
1.607268629E2,4.000000000E0
1.607666686E2,3.000000000E0
1.610067062E2,2.000000000E0
1.611266718E2,3.000000000E0
1.611666957E2,2.000000000E0
1.612467012E2,3.000000000E0
1.612867085E2,4.000000000E0
1.613667695E2,3.000000000E0
1.614466979E2,2.000000000E0
1.614866895E2,4.000000000E0
1.615266686E2,5.000000000E0
1.615667237E2,3.000000000E0
1.616068289E2,2.000000000E0
1.616468190E2,3.000000000E0
1.617666978E2,4.000000000E0
1.618066969E2,2.000000000E0
1.618466960E2,1.000000000E0
1.618867455E2,0.000000000E0
1.619266464E2,1.000000000E0
1.619666605E2,2.000000000E0
1.620067363E2,5.000000000E0
1.620866956E2,4.000000000E0
1.621667202E2,5.000000000E0
1.622066710E2,7.000000000E0
1.622866898E2,5.000000000E0
1.623267003E2,3.000000000E0
1.623669224E2,4.000000000E0
1.624866652E2,3.000000000E0
1.625267034E2,1.000000000E0
1.625667301E2,0.000000000E0
1.627667246E2,2.000000000E0
1.628468311E2,3.000000000E0
1.629266668E2,4.000000000E0
1.629666926E2,5.000000000E0
1.630467166E2,4.000000000E0
1.632066846E2,5.000000000E0
1.632467019E2,4.000000000E0
1.632866960E2,2.000000000E0
1.634066836E2,1.000000000E0
1.634868563E2,2.000000000E0
1.635266763E2,1.000000000E0
1.637266867E2,2.000000000E0
1.637666776E2,1.000000000E0
1.638466846E2,2.000000000E0
1.640067111E2,1.000000000E0
1.640468689E2,0.000000000E0
1.642066079E2,1.000000000E0
1.642466419E2,2.000000000E0
1.642867233E2,3.000000000E0
1.644466397E2,4.000000000E0
1.645267464E2,2.000000000E0
1.645666301E2,3.000000000E0
1.646066772E2,4.000000000E0
1.646866271E2,5.000000000E0
1.647666905E2,4.000000000E0
1.648866345E2,3.000000000E0
1.649667039E2,4.000000000E0
1.650066258E2,2.000000000E0
1.651666812E2,3.000000000E0
1.652866299E2,2.000000000E0
1.653266899E2,4.000000000E0
1.654466590E2,3.000000000E0
1.654866218E2,2.000000000E0
1.655267274E2,1.000000000E0
1.657268366E2,2.000000000E0
1.657668376E2,3.000000000E0
1.658067182E2,4.000000000E0
1.658867473E2,5.000000000E0
1.660869043E2,6.000000000E0
1.661667910E2,5.000000000E0
1.662066662E2,4.000000000E0
1.662466445E2,2.000000000E0
1.662866249E2,1.000000000E0
1.664866070E2,2.000000000E0
1.666466162E2,3.000000000E0
1.667666326E2,2.000000000E0
1.668066618E2,3.000000000E0
1.668466308E2,4.000000000E0
1.669666686E2,2.000000000E0
1.673266336E2,1.000000000E0
1.673666707E2,2.000000000E0
1.674066240E2,3.000000000E0
1.674467199E2,4.000000000E0
1.674866012E2,2.000000000E0
1.675666277E2,4.000000000E0
1.676866188E2,3.000000000E0
1.677266929E2,2.000000000E0
1.679267052E2,3.000000000E0
1.680468479E2,2.000000000E0
1.680867689E2,1.000000000E0
1.681268227E2,4.000000000E0
1.682067812E2,3.000000000E0
1.682466779E2,2.000000000E0
1.682867363E2,5.000000000E0
1.683268268E2,7.000000000E0
1.684068362E2,6.000000000E0
1.684467021E2,4.000000000E0
1.684866816E2,3.000000000E0
1.685266677E2,2.000000000E0
1.685666892E2,3.000000000E0
1.686466951E2,2.000000000E0
1.687668474E2,1.000000000E0
1.688467856E2,3.000000000E0
1.690066507E2,5.000000000E0
1.690468252E2,6.000000000E0
1.691667096E2,4.000000000E0
1.692066945E2,2.000000000E0
1.692466449E2,1.000000000E0
1.694068806E2,2.000000000E0
1.694467046E2,3.000000000E0
1.695666941E2,4.000000000E0
1.696068202E2,6.000000000E0
1.696468760E2,7.000000000E0
1.696868776E2,5.000000000E0
1.697267043E2,4.000000000E0
1.697666662E2,5.000000000E0
1.698867071E2,4.000000000E0
1.699266821E2,2.000000000E0
1.699668348E2,0.000000000E0
1.701267016E2,1.000000000E0
1.701667089E2,2.000000000E0
1.703266612E2,3.000000000E0
1.703667916E2,5.000000000E0
1.704466935E2,2.000000000E0
1.705266585E2,3.000000000E0
1.706466689E2,2.000000000E0
1.706866911E2,1.000000000E0
1.707667452E2,0.000000000E0
1.708066508E2,1.000000000E0
1.708468138E2,2.000000000E0
1.708867040E2,3.000000000E0
1.709667169E2,4.000000000E0
1.710468431E2,3.000000000E0
1.710867670E2,6.000000000E0
1.711667086E2,3.000000000E0
1.712468145E2,4.000000000E0
1.713667040E2,3.000000000E0
1.714066612E2,1.000000000E0
1.714465519E2,0.000000000E0
1.716065670E2,1.000000000E0
1.716465659E2,2.000000000E0
1.716865582E2,3.000000000E0
1.717664982E2,2.000000000E0
1.718065148E2,3.000000000E0
1.718465230E2,7.000000000E0
1.719265341E2,3.000000000E0
1.719665024E2,2.000000000E0
1.720066585E2,4.000000000E0
1.721265427E2,3.000000000E0
1.721665508E2,1.000000000E0
1.726064791E2,2.000000000E0
1.726464579E2,3.000000000E0
1.726864646E2,2.000000000E0
1.727266113E2,3.000000000E0
1.727664569E2,4.000000000E0
1.728864904E2,3.000000000E0
1.729266357E2,2.000000000E0
1.731265440E2,3.000000000E0
1.731667159E2,5.000000000E0
1.732865593E2,4.000000000E0
1.734065547E2,3.000000000E0
1.734465646E2,2.000000000E0
1.735265249E2,3.000000000E0
1.735665430E2,4.000000000E0
1.736865003E2,5.000000000E0
1.739664962E2,4.000000000E0
1.740065280E2,3.000000000E0
1.740465292E2,4.000000000E0
1.740865067E2,7.000000000E0
1.741665209E2,8.000000000E0
1.742064759E2,6.000000000E0
1.742465056E2,8.000000000E0
1.742865037E2,9.000000000E0
1.744065372E2,6.000000000E0
1.744865034E2,4.000000000E0
1.745264836E2,6.000000000E0
1.746065624E2,8.000000000E0
1.746465016E2,7.000000000E0
1.747265190E2,6.000000000E0
1.747665052E2,3.000000000E0
1.748065089E2,4.000000000E0
1.748465012E2,6.000000000E0
1.749265116E2,2.000000000E0
1.749665338E2,4.000000000E0
1.750065141E2,6.000000000E0
1.751265569E2,5.000000000E0
1.751664920E2,4.000000000E0
1.752064862E2,2.000000000E0
1.753665895E2,4.000000000E0
1.754064966E2,5.000000000E0
1.754865022E2,4.000000000E0
1.755666400E2,5.000000000E0
1.756065726E2,6.000000000E0
1.756865283E2,3.000000000E0
1.757265126E2,4.000000000E0
1.757665837E2,5.000000000E0
1.758866926E2,3.000000000E0
1.759265154E2,2.000000000E0
1.759665181E2,1.000000000E0
1.760065148E2,0.000000000E0
1.761665258E2,1.000000000E0
1.762065944E2,2.000000000E0
1.762865357E2,4.000000000E0
1.763267256E2,6.000000000E0
1.763667032E2,9.000000000E0
1.764066875E2,1.000000000E1
1.764467342E2,7.000000000E0
1.765268179E2,9.000000000E0
1.766468736E2,6.000000000E0
1.766866946E2,5.000000000E0
1.767267045E2,4.000000000E0
1.768067146E2,5.000000000E0
1.770067146E2,4.000000000E0
1.770467441E2,3.000000000E0
1.770866964E2,4.000000000E0
1.772066700E2,2.000000000E0
1.772466949E2,4.000000000E0
1.774066786E2,2.000000000E0
1.774468078E2,1.000000000E0
1.776067262E2,2.000000000E0
1.776468699E2,3.000000000E0
1.777667282E2,2.000000000E0
1.778466918E2,4.000000000E0
1.779266752E2,2.000000000E0
1.779668008E2,3.000000000E0
1.780066798E2,5.000000000E0
1.780467457E2,6.000000000E0
1.781668866E2,4.000000000E0
1.782466940E2,3.000000000E0
1.782867066E2,4.000000000E0
1.783667004E2,5.000000000E0
1.784868229E2,4.000000000E0
1.785267076E2,2.000000000E0
1.785666934E2,5.000000000E0
1.786866703E2,3.000000000E0
1.787267054E2,5.000000000E0
1.787668749E2,6.000000000E0
1.788868549E2,4.000000000E0
1.789266810E2,3.000000000E0
1.790867211E2,4.000000000E0
1.792467042E2,3.000000000E0
1.792866998E2,2.000000000E0
1.793269647E2,5.000000000E0
1.794068488E2,6.000000000E0
1.794467189E2,5.000000000E0
1.794868106E2,8.000000000E0
1.795268349E2,9.000000000E0
1.796068973E2,8.000000000E0
1.796468035E2,5.000000000E0
1.797267373E2,3.000000000E0
1.797666629E2,5.000000000E0
1.799268327E2,4.000000000E0
1.799667057E2,3.000000000E0
1.800066890E2,1.000000000E0
1.800467079E2,3.000000000E0
1.801666703E2,2.000000000E0
1.802067213E2,4.000000000E0
1.802468536E2,5.000000000E0
1.803667050E2,3.000000000E0
1.804066927E2,2.000000000E0
1.806068435E2,3.000000000E0
1.808066906E2,7.000000000E0
1.808867257E2,5.000000000E0
1.809666248E2,7.000000000E0
1.810067856E2,8.000000000E0
1.811266857E2,7.000000000E0
1.812067066E2,6.000000000E0
1.812466239E2,7.000000000E0
1.814065797E2,6.000000000E0
1.814465899E2,4.000000000E0
1.814866502E2,2.000000000E0
1.816865649E2,3.000000000E0
1.817265878E2,6.000000000E0
1.818866272E2,5.000000000E0
1.821665918E2,4.000000000E0
1.822065966E2,2.000000000E0
1.822465631E2,0.000000000E0
1.822866878E2,3.000000000E0
1.824465729E2,5.000000000E0
1.824865462E2,7.000000000E0
1.826065921E2,5.000000000E0
1.826866542E2,3.000000000E0
1.827266991E2,5.000000000E0
1.829266469E2,4.000000000E0
1.829666453E2,2.000000000E0
1.830066529E2,3.000000000E0
1.832068096E2,5.000000000E0
1.834466564E2,4.000000000E0
1.834866160E2,5.000000000E0
1.836866416E2,3.000000000E0
1.837267050E2,1.000000000E0
1.837668132E2,2.000000000E0
1.838866545E2,1.000000000E0
1.839267352E2,3.000000000E0
1.839667572E2,4.000000000E0
1.841667788E2,3.000000000E0
1.842066246E2,5.000000000E0
1.842866404E2,4.000000000E0
1.844066601E2,3.000000000E0
1.844466268E2,1.000000000E0
1.844866277E2,0.000000000E0
1.846066395E2,2.000000000E0
1.846867911E2,5.000000000E0
1.847266432E2,7.000000000E0
1.848466588E2,5.000000000E0
1.848866459E2,4.000000000E0
1.849266271E2,3.000000000E0
1.849666238E2,5.000000000E0
1.851666672E2,4.000000000E0
1.852066195E2,3.000000000E0
1.852468007E2,4.000000000E0
1.852866711E2,5.000000000E0
1.853668583E2,2.000000000E0
1.854066419E2,4.000000000E0
1.854467736E2,6.000000000E0
1.854867566E2,7.000000000E0
1.856067696E2,6.000000000E0
1.856466078E2,5.000000000E0
1.858467459E2,4.000000000E0
1.859266068E2,3.000000000E0
1.859669958E2,4.000000000E0
1.860066401E2,7.000000000E0
1.860867702E2,4.000000000E0
1.861267515E2,3.000000000E0
1.861666687E2,6.000000000E0
1.862066222E2,7.000000000E0
1.862866370E2,6.000000000E0
1.863266523E2,4.000000000E0
1.863668388E2,3.000000000E0
1.864067994E2,2.000000000E0
1.864466788E2,3.000000000E0
1.866868274E2,2.000000000E0
1.867667059E2,4.000000000E0
1.868468301E2,3.000000000E0
1.869266603E2,6.000000000E0
1.870866717E2,5.000000000E0
1.871667206E2,4.000000000E0
1.872068282E2,5.000000000E0
1.872867199E2,6.000000000E0
1.874066739E2,5.000000000E0
1.874466953E2,3.000000000E0
1.874866907E2,6.000000000E0
1.875266729E2,8.000000000E0
1.876067012E2,5.000000000E0
1.876468012E2,7.000000000E0
1.876867068E2,9.000000000E0
1.878066916E2,6.000000000E0
1.878468101E2,5.000000000E0
1.878867037E2,4.000000000E0
1.880468255E2,6.000000000E0
1.881666948E2,5.000000000E0
1.882066742E2,4.000000000E0
1.882466713E2,7.000000000E0
1.882867169E2,8.000000000E0
1.883268086E2,7.000000000E0
1.883666938E2,4.000000000E0
1.884067741E2,6.000000000E0
1.884467757E2,7.000000000E0
1.885666732E2,6.000000000E0
1.886466662E2,4.000000000E0
1.886868209E2,6.000000000E0
1.888467179E2,5.000000000E0
1.888867030E2,4.000000000E0
1.889267495E2,2.000000000E0
1.889668576E2,4.000000000E0
1.890868579E2,3.000000000E0
1.891267286E2,4.000000000E0
1.891667880E2,6.000000000E0
1.892066984E2,7.000000000E0
1.892867459E2,6.000000000E0
1.893268551E2,5.000000000E0
1.895266963E2,4.000000000E0
1.896067159E2,3.000000000E0
1.896466729E2,2.000000000E0
1.897268766E2,3.000000000E0
1.897666682E2,6.000000000E0
1.898066680E2,3.000000000E0
1.898867006E2,6.000000000E0
1.899268664E2,7.000000000E0
1.900067799E2,6.000000000E0
1.900466904E2,4.000000000E0
1.901268413E2,3.000000000E0
1.901668376E2,4.000000000E0
1.902466766E2,5.000000000E0
1.903268824E2,4.000000000E0
1.904067446E2,2.000000000E0
1.904466877E2,3.000000000E0
1.904866812E2,4.000000000E0
1.905668264E2,3.000000000E0
1.906466729E2,6.000000000E0
1.906866843E2,7.000000000E0
1.907668559E2,6.000000000E0
1.908066679E2,5.000000000E0
1.909266338E2,6.000000000E0
1.910068458E2,5.000000000E0
1.911266720E2,3.000000000E0
1.911669259E2,2.000000000E0
1.912066917E2,3.000000000E0
1.913267308E2,2.000000000E0
1.913669366E2,5.000000000E0
1.914067829E2,7.000000000E0
1.914468087E2,8.000000000E0
1.915266116E2,6.000000000E0
1.916066939E2,5.000000000E0
1.916468038E2,6.000000000E0
1.917266419E2,7.000000000E0
1.918867579E2,4.000000000E0
1.919267962E2,5.000000000E0
1.920468278E2,2.000000000E0
1.920866361E2,3.000000000E0
1.921266413E2,4.000000000E0
1.922466316E2,3.000000000E0
1.922866226E2,2.000000000E0
1.923667928E2,3.000000000E0
1.924067782E2,4.000000000E0
1.926066276E2,3.000000000E0
1.926465789E2,2.000000000E0
1.928066118E2,1.000000000E0
1.928466491E2,3.000000000E0
1.928866343E2,4.000000000E0
1.930066337E2,3.000000000E0
1.930466362E2,2.000000000E0
1.931265986E2,3.000000000E0
1.932466334E2,4.000000000E0
1.933668647E2,3.000000000E0
1.934066679E2,2.000000000E0
1.934468229E2,5.000000000E0
1.935666242E2,3.000000000E0
1.936067746E2,5.000000000E0
1.936468167E2,6.000000000E0
1.937666026E2,5.000000000E0
1.938066121E2,4.000000000E0
1.939668013E2,6.000000000E0
1.940866656E2,5.000000000E0
1.941266518E2,3.000000000E0
1.941666552E2,4.000000000E0
1.942466216E2,3.000000000E0
1.942866263E2,1.000000000E0
1.943266512E2,3.000000000E0
1.943667442E2,5.000000000E0
1.944066571E2,6.000000000E0
1.944866210E2,5.000000000E0
1.947266398E2,7.000000000E0
1.948466290E2,6.000000000E0
1.948866220E2,5.000000000E0
1.949266047E2,8.000000000E0
1.950466297E2,5.000000000E0
1.950866411E2,7.000000000E0
1.951266174E2,8.000000000E0
1.952466139E2,6.000000000E0
1.952866358E2,5.000000000E0
1.954467657E2,7.000000000E0
1.954866408E2,6.000000000E0
1.956066362E2,4.000000000E0
1.956466383E2,1.000000000E0
1.956867869E2,3.000000000E0
1.957666109E2,2.000000000E0
1.958465583E2,5.000000000E0
1.958865602E2,8.000000000E0
1.959265343E2,9.000000000E0
1.960065537E2,7.000000000E0
1.960465722E2,6.000000000E0
1.960865503E2,5.000000000E0
1.961266659E2,7.000000000E0
1.962065476E2,6.000000000E0
1.962466386E2,5.000000000E0
1.962865893E2,4.000000000E0
1.963265659E2,3.000000000E0
1.964465912E2,6.000000000E0
1.964865702E2,5.000000000E0
1.965266739E2,3.000000000E0
1.965665924E2,5.000000000E0
1.966065942E2,7.000000000E0
1.967667437E2,6.000000000E0
1.968068315E2,5.000000000E0
1.968468412E2,6.000000000E0
1.969266266E2,7.000000000E0
1.969668456E2,6.000000000E0
1.970869643E2,5.000000000E0
1.971666757E2,6.000000000E0
1.972066342E2,5.000000000E0
1.972466637E2,3.000000000E0
1.972866788E2,2.000000000E0
1.973268367E2,3.000000000E0
1.974466769E2,2.000000000E0
1.974866489E2,1.000000000E0
1.978066308E2,0.000000000E0
1.978867856E2,1.000000000E0
1.979666816E2,0.000000000E0
1.980067626E2,1.000000000E0
1.980467964E2,2.000000000E0
1.982066222E2,1.000000000E0
1.984066819E2,2.000000000E0
1.985666579E2,1.000000000E0
1.986867874E2,0.000000000E0
1.987667586E2,1.000000000E0
1.988066308E2,2.000000000E0
1.991266511E2,3.000000000E0
1.992867386E2,2.000000000E0
1.993266542E2,0.000000000E0
1.993666948E2,1.000000000E0
1.994866317E2,3.000000000E0
1.995266357E2,4.000000000E0
1.995668548E2,6.000000000E0
1.997267847E2,5.000000000E0
1.998066400E2,4.000000000E0
1.999266554E2,3.000000000E0
2.000468120E2,2.000000000E0
2.001269013E2,5.000000000E0
2.002066675E2,2.000000000E0
2.002866856E2,4.000000000E0
2.004467936E2,3.000000000E0
2.005666434E2,4.000000000E0
2.006466253E2,7.000000000E0
2.008067656E2,5.000000000E0
2.008466487E2,9.000000000E0
2.009267607E2,8.000000000E0
2.009666512E2,4.000000000E0
2.010066244E2,6.000000000E0
2.010466489E2,8.000000000E0
2.011666659E2,6.000000000E0
2.012066364E2,5.000000000E0
2.012466376E2,3.000000000E0
2.012866579E2,4.000000000E0
2.015271976E2,2.000000000E0
2.015672576E2,3.000000000E0
2.016071105E2,4.000000000E0
2.016871197E2,2.000000000E0
2.017670776E2,4.000000000E0
2.018070929E2,5.000000000E0
2.018870829E2,4.000000000E0
2.019270321E2,3.000000000E0
2.020470936E2,4.000000000E0
2.020870632E2,5.000000000E0
2.021271213E2,4.000000000E0
2.022471327E2,3.000000000E0
2.022870909E2,1.000000000E0
2.023271674E2,4.000000000E0
2.024070929E2,3.000000000E0
2.024470853E2,2.000000000E0
2.024872114E2,4.000000000E0
2.025272186E2,5.000000000E0
2.026470883E2,4.000000000E0
2.027271675E2,2.000000000E0
2.027670782E2,4.000000000E0
2.028470994E2,3.000000000E0
2.029672222E2,2.000000000E0
2.030070899E2,1.000000000E0
2.030472638E2,3.000000000E0
2.031671265E2,4.000000000E0
2.032071946E2,5.000000000E0
2.032472216E2,6.000000000E0
2.032872237E2,7.000000000E0
2.033671776E2,4.000000000E0
2.034471388E2,3.000000000E0
2.034870772E2,4.000000000E0
2.035672173E2,5.000000000E0
2.037270955E2,4.000000000E0
2.037671561E2,5.000000000E0
2.038070902E2,6.000000000E0
2.038870942E2,4.000000000E0
2.039270789E2,3.000000000E0
2.039673400E2,5.000000000E0
2.040870782E2,4.000000000E0
2.041271006E2,3.000000000E0
2.042471179E2,4.000000000E0
2.043270847E2,5.000000000E0
2.044472757E2,4.000000000E0
2.044872170E2,3.000000000E0
2.046472120E2,1.000000000E0
2.046870730E2,3.000000000E0
2.047271243E2,5.000000000E0
2.047673598E2,7.000000000E0
2.048473102E2,6.000000000E0
2.048873471E2,4.000000000E0
2.049272068E2,3.000000000E0
2.049670788E2,4.000000000E0
2.052471019E2,6.000000000E0
2.052871195E2,9.000000000E0
2.053671693E2,6.000000000E0
2.054472114E2,8.000000000E0
2.055673976E2,6.000000000E0
2.056070786E2,4.000000000E0
2.056870883E2,5.000000000E0
2.058071016E2,6.000000000E0
2.059271022E2,5.000000000E0
2.059670779E2,3.000000000E0
2.061670838E2,6.000000000E0
2.062071669E2,8.000000000E0
2.062470871E2,9.000000000E0
2.063271028E2,8.000000000E0
2.063671034E2,7.000000000E0
2.065668419E2,6.000000000E0
2.066867045E2,4.000000000E0
2.067268478E2,2.000000000E0
2.067667001E2,6.000000000E0
2.068467109E2,4.000000000E0
2.069268869E2,7.000000000E0
2.069668537E2,8.000000000E0
2.070868146E2,7.000000000E0
2.071667300E2,6.000000000E0
2.072067214E2,7.000000000E0
2.073669783E2,6.000000000E0
2.074067029E2,4.000000000E0
2.074468716E2,3.000000000E0
2.074865756E2,4.000000000E0
2.076067207E2,2.000000000E0
2.076468276E2,5.000000000E0
2.076868374E2,7.000000000E0
2.077267112E2,8.000000000E0
2.078867133E2,7.000000000E0
2.081267189E2,6.000000000E0
2.081667583E2,3.000000000E0
2.082068582E2,2.000000000E0
2.082467007E2,4.000000000E0
2.083267315E2,2.000000000E0
2.084068962E2,4.000000000E0
2.085667251E2,3.000000000E0
2.086469152E2,2.000000000E0
2.086868540E2,4.000000000E0
2.087666921E2,6.000000000E0
2.088867158E2,5.000000000E0
2.089267062E2,4.000000000E0
2.089666946E2,6.000000000E0
2.090068423E2,7.000000000E0
2.090467629E2,6.000000000E0
2.090867358E2,3.000000000E0
2.091267088E2,5.000000000E0
2.091667130E2,7.000000000E0
2.092068848E2,8.000000000E0
2.092867555E2,7.000000000E0
2.093269170E2,6.000000000E0
2.093667322E2,5.000000000E0
2.094068380E2,6.000000000E0
2.094868697E2,7.000000000E0
2.096067389E2,6.000000000E0
2.096469313E2,4.000000000E0
2.098067084E2,2.000000000E0
2.098467143E2,3.000000000E0
2.098867084E2,6.000000000E0
2.099268168E2,7.000000000E0
2.100467294E2,5.000000000E0
2.101667208E2,6.000000000E0
2.102466918E2,5.000000000E0
2.103267503E2,4.000000000E0
2.103668322E2,3.000000000E0
2.104067109E2,2.000000000E0
2.104467417E2,3.000000000E0
2.105667233E2,4.000000000E0
2.106466936E2,5.000000000E0
2.107666968E2,2.000000000E0
2.109268764E2,3.000000000E0
2.109668309E2,4.000000000E0
2.110067165E2,8.000000000E0
2.110468512E2,1.100000000E1
2.110866974E2,1.500000000E1
2.111267198E2,1.900000000E1
2.111666884E2,2.100000000E1
2.112068349E2,2.200000000E1
2.112468484E2,2.100000000E1
2.112867164E2,2.000000000E1
2.113268722E2,2.100000000E1
2.113669048E2,2.200000000E1
2.114467297E2,2.100000000E1
2.116067029E2,2.000000000E1
2.117266957E2,2.100000000E1
2.117666859E2,2.400000000E1
2.118067853E2,2.500000000E1
2.118467887E2,2.700000000E1
2.119668549E2,2.600000000E1
2.120067136E2,2.300000000E1
2.120468767E2,2.100000000E1
2.120866567E2,1.900000000E1
2.121267551E2,1.800000000E1
2.121666561E2,1.700000000E1
2.123267071E2,1.900000000E1
2.123666997E2,2.100000000E1
2.124068194E2,2.400000000E1
2.124466982E2,2.600000000E1
2.125267502E2,2.700000000E1
2.125666557E2,2.900000000E1
2.126866388E2,2.800000000E1
2.127266407E2,2.700000000E1
2.128066662E2,2.800000000E1
2.129666770E2,3.100000000E1
2.130066963E2,3.500000000E1
2.130468161E2,3.900000000E1
2.130866726E2,4.400000000E1
2.131268179E2,4.700000000E1
2.131666764E2,4.900000000E1
2.132066619E2,5.000000000E1
2.132467952E2,5.200000000E1
2.132867139E2,5.400000000E1
2.133269412E2,5.600000000E1
2.133667404E2,5.700000000E1
2.134867859E2,5.600000000E1
2.135267003E2,5.300000000E1
2.135666742E2,5.000000000E1
2.136068287E2,4.900000000E1
2.136467616E2,4.800000000E1
2.137667139E2,4.700000000E1
2.138466816E2,4.800000000E1
2.138866880E2,4.700000000E1
2.139266862E2,4.400000000E1
2.139668124E2,4.000000000E1
2.140066782E2,3.800000000E1
2.140476351E2,3.600000000E1
2.141267976E2,3.700000000E1
2.142067601E2,3.800000000E1
2.142466801E2,4.100000000E1
2.142867062E2,4.400000000E1
2.143266899E2,4.600000000E1
2.143666669E2,4.700000000E1
2.144866606E2,4.800000000E1
2.146068259E2,4.700000000E1
2.146466813E2,4.600000000E1
2.146866850E2,4.500000000E1
2.147268231E2,4.300000000E1
2.147666690E2,4.100000000E1
2.148068779E2,3.800000000E1
2.148467389E2,3.700000000E1
2.149667127E2,3.900000000E1
2.150068333E2,4.100000000E1
2.150468203E2,4.200000000E1
2.150867133E2,4.300000000E1
2.151266878E2,4.400000000E1
2.152067920E2,4.300000000E1
2.152468622E2,4.200000000E1
2.153266723E2,4.100000000E1
2.154067084E2,4.000000000E1
2.154466773E2,3.800000000E1
2.154866650E2,3.700000000E1
2.155266637E2,3.600000000E1
2.156867151E2,3.700000000E1
2.157267727E2,3.900000000E1
2.157667926E2,4.100000000E1
2.158066588E2,4.400000000E1
2.158467496E2,4.700000000E1
2.158866844E2,4.800000000E1
