"Time (s)","Illuminance (lx)"
1.074547329E2,1.218400000E4
1.074947572E2,1.093700000E4
1.075347704E2,8.945000000E3
1.075747489E2,6.776000000E3
1.076147418E2,4.804000000E3
1.076547031E2,3.168000000E3
1.076948187E2,2.249000000E3
1.077347587E2,1.642000000E3
1.077747399E2,1.348000000E3
1.078147292E2,1.209000000E3
1.078547246E2,1.185000000E3
1.078947707E2,1.173000000E3
1.079348642E2,1.160000000E3
1.079747428E2,1.147000000E3
1.080147720E2,1.137000000E3
1.080547329E2,1.126000000E3
1.080947560E2,1.115000000E3
1.082147519E2,1.117000000E3
1.082547120E2,1.116000000E3
1.082947477E2,1.119000000E3
1.083347562E2,1.121000000E3
1.083747504E2,1.129000000E3
1.084148624E2,1.137000000E3
1.084547443E2,1.150000000E3
1.084949344E2,1.166000000E3
1.085347344E2,1.180000000E3
1.085747212E2,1.191000000E3
1.086147686E2,1.199000000E3
1.086548520E2,1.203000000E3
1.087747409E2,1.197000000E3
1.088147267E2,1.187000000E3
1.088547412E2,1.173000000E3
1.088947941E2,1.157000000E3
1.089347178E2,1.139000000E3
1.089747264E2,1.119000000E3
1.090147182E2,1.099000000E3
1.090547036E2,1.054000000E3
1.090947237E2,1.020000000E3
1.091342891E2,1.008000000E3
1.092544362E2,1.013000000E3
1.092944713E2,1.046000000E3
1.093344504E2,1.083000000E3
1.093743094E2,1.120000000E3
1.094143267E2,1.147000000E3
1.094542987E2,1.175000000E3
1.094943209E2,1.191000000E3
1.096143901E2,1.189000000E3
1.096543144E2,1.178000000E3
1.096943596E2,1.159000000E3
1.097343349E2,1.141000000E3
1.097744599E2,1.123000000E3
1.098143279E2,1.111000000E3
1.098544470E2,1.101000000E3
1.098943565E2,1.079000000E3
1.099742969E2,1.056000000E3
1.100143519E2,1.024000000E3
1.100543162E2,9.670000000E2
1.102943559E2,9.900000000E2
1.103343015E2,1.028000000E3
1.103744362E2,1.085000000E3
1.104143374E2,1.174000000E3
1.104543636E2,1.193000000E3
1.104943715E2,1.194000000E3
1.105342839E2,1.195000000E3
1.105743279E2,1.203000000E3
1.106143544E2,1.210000000E3
1.106543030E2,1.214000000E3
1.106945298E2,1.199000000E3
1.107343067E2,1.185000000E3
1.107743125E2,1.164000000E3
1.108143048E2,1.114000000E3
1.108543365E2,1.046000000E3
1.108943562E2,9.680000000E2
1.109343235E2,9.000000000E2
1.109743101E2,8.860000000E2
1.110943192E2,9.270000000E2
1.111342946E2,9.950000000E2
1.111743026E2,1.080000000E3
1.112142895E2,1.150000000E3
1.112542809E2,1.184000000E3
1.112943581E2,1.195000000E3
1.113343048E2,1.203000000E3
1.113743109E2,1.217000000E3
1.114143226E2,1.226000000E3
1.114543439E2,1.231000000E3
1.115343172E2,1.239000000E3
1.115744340E2,1.245000000E3
1.116143316E2,1.242000000E3
1.116542929E2,1.234000000E3
1.116943562E2,1.228000000E3
1.117343134E2,1.220000000E3
1.117744442E2,1.202000000E3
1.118142861E2,1.166000000E3
1.118543159E2,1.119000000E3
1.118943592E2,1.066000000E3
1.119342765E2,1.014000000E3
1.119743076E2,9.900000000E2
1.120943420E2,9.950000000E2
1.121342846E2,1.041000000E3
1.121743319E2,1.107000000E3
1.122143002E2,1.162000000E3
1.122542931E2,1.207000000E3
1.122945051E2,1.228000000E3
1.123343021E2,1.245000000E3
1.123744627E2,1.266000000E3
1.124143128E2,1.283000000E3
1.124543842E2,1.296000000E3
1.124943722E2,1.307000000E3
1.125342823E2,1.315000000E3
1.125744608E2,1.317000000E3
1.126943737E2,1.302000000E3
1.127343279E2,1.267000000E3
1.127744541E2,1.224000000E3
1.128142952E2,1.181000000E3
1.128543089E2,1.152000000E3
1.128943747E2,1.145000000E3
1.130143248E2,1.151000000E3
1.130544636E2,1.187000000E3
1.130943492E2,1.267000000E3
1.131342799E2,1.335000000E3
1.132143064E2,1.387000000E3
1.132544550E2,1.409000000E3
1.133343492E2,1.383000000E3
1.133742944E2,1.371000000E3
1.134943399E2,1.375000000E3
1.135343552E2,1.371000000E3
1.135744492E2,1.370000000E3
1.136143242E2,1.361000000E3
1.136543137E2,1.341000000E3
1.136944775E2,1.313000000E3
1.137344552E2,1.279000000E3
1.137743085E2,1.251000000E3
1.138143392E2,1.234000000E3
1.138543433E2,1.222000000E3
1.138943526E2,1.210000000E3
1.140142999E2,1.219000000E3
1.140542888E2,1.244000000E3
1.140943297E2,1.279000000E3
1.141343168E2,1.320000000E3
1.141743285E2,1.346000000E3
1.142143147E2,1.353000000E3
1.143344846E2,1.348000000E3
1.143743111E2,1.341000000E3
1.144143452E2,1.332000000E3
1.144543243E2,1.325000000E3
1.144943911E2,1.313000000E3
1.145343255E2,1.304000000E3
1.145743350E2,1.293000000E3
1.146143249E2,1.260000000E3
1.146543199E2,1.204000000E3
1.146943819E2,1.135000000E3
1.147343222E2,1.059000000E3
1.147742925E2,1.001000000E3
1.148143122E2,9.690000000E2
1.148542821E2,9.570000000E2
1.149743108E2,9.770000000E2
1.150143439E2,1.024000000E3
1.150543295E2,1.095000000E3
1.150943332E2,1.163000000E3
1.151343966E2,1.212000000E3
1.151743326E2,1.243000000E3
1.152143061E2,1.256000000E3
1.152543156E2,1.264000000E3
1.152943787E2,1.270000000E3
1.153342990E2,1.267000000E3
1.154543289E2,1.254000000E3
1.154944741E2,1.237000000E3
1.155343184E2,1.217000000E3
1.155743353E2,1.196000000E3
1.156143412E2,1.161000000E3
1.156542969E2,1.108000000E3
1.156943828E2,1.047000000E3
1.157343165E2,9.850000000E2
1.157744852E2,9.420000000E2
1.158143018E2,9.200000000E2
1.159343565E2,9.220000000E2
1.159744945E2,9.480000000E2
1.160143102E2,9.880000000E2
1.160542954E2,1.049000000E3
1.160943129E2,1.101000000E3
1.161343793E2,1.144000000E3
1.161742981E2,1.185000000E3
1.162142747E2,1.213000000E3
1.162542972E2,1.229000000E3
1.163743178E2,1.227000000E3
1.164143319E2,1.214000000E3
1.164543135E2,1.192000000E3
1.164943646E2,1.174000000E3
1.165343886E2,1.154000000E3
1.165743596E2,1.104000000E3
1.166143261E2,1.036000000E3
1.166543163E2,9.610000000E2
1.166943695E2,9.010000000E2
1.167343542E2,8.770000000E2
1.168943997E2,8.990000000E2
1.169343342E2,9.320000000E2
1.169743153E2,9.790000000E2
1.170143295E2,1.042000000E3
1.170542916E2,1.095000000E3
1.170943459E2,1.145000000E3
1.171343033E2,1.187000000E3
1.171743781E2,1.211000000E3
1.172142926E2,1.234000000E3
1.172543363E2,1.246000000E3
1.172943877E2,1.250000000E3
1.173343399E2,1.255000000E3
1.173744787E2,1.263000000E3
1.174143363E2,1.265000000E3
1.175343240E2,1.250000000E3
1.175743590E2,1.212000000E3
1.176145212E2,1.143000000E3
1.176543077E2,1.056000000E3
1.176944162E2,9.770000000E2
1.177343338E2,9.200000000E2
1.177743215E2,8.920000000E2
1.178943870E2,8.980000000E2
1.179344430E2,9.300000000E2
1.179743166E2,9.910000000E2
1.180144313E2,1.056000000E3
1.180544452E2,1.113000000E3
1.180943345E2,1.161000000E3
1.181342987E2,1.181000000E3
1.181743399E2,1.199000000E3
1.182143000E2,1.213000000E3
1.182543098E2,1.219000000E3
1.182945136E2,1.221000000E3
1.183343243E2,1.224000000E3
1.183743212E2,1.226000000E3
1.184543111E2,1.225000000E3
1.184943147E2,1.201000000E3
1.185343295E2,1.147000000E3
1.185743499E2,1.069000000E3
1.186143519E2,9.800000000E2
1.186543227E2,9.130000000E2
1.186943572E2,8.790000000E2
1.187343259E2,8.720000000E2
1.188545236E2,8.920000000E2
1.188943809E2,9.370000000E2
1.189343264E2,1.004000000E3
1.189743363E2,1.074000000E3
1.190143302E2,1.130000000E3
1.190543096E2,1.172000000E3
1.190943151E2,1.191000000E3
1.191343144E2,1.204000000E3
1.191743305E2,1.214000000E3
1.192949049E2,1.212000000E3
1.193348859E2,1.208000000E3
1.193747483E2,1.204000000E3
1.194147428E2,1.200000000E3
1.194547846E2,1.190000000E3
1.194947871E2,1.157000000E3
1.195347518E2,1.105000000E3
1.195747872E2,1.037000000E3
1.196147807E2,9.660000000E2
1.196547410E2,9.170000000E2
1.196948526E2,8.860000000E2
1.197347775E2,8.830000000E2
1.198547653E2,9.070000000E2
1.198947865E2,9.450000000E2
1.199348757E2,9.990000000E2
1.199747517E2,1.045000000E3
1.200147499E2,1.087000000E3
1.200547342E2,1.124000000E3
1.200947724E2,1.151000000E3
1.201348960E2,1.179000000E3
1.201747591E2,1.197000000E3
1.202147376E2,1.208000000E3
1.202547142E2,1.217000000E3
1.202947576E2,1.225000000E3
1.203347496E2,1.226000000E3
1.204547674E2,1.209000000E3
1.204947468E2,1.166000000E3
1.205348970E2,1.106000000E3
1.205747219E2,1.041000000E3
1.206147567E2,9.810000000E2
1.206547179E2,9.370000000E2
1.206947515E2,9.120000000E2
1.207348388E2,9.110000000E2
1.208547641E2,9.420000000E2
1.208947603E2,1.001000000E3
1.209347389E2,1.060000000E3
1.209747545E2,1.120000000E3
1.210148533E2,1.166000000E3
1.210549059E2,1.197000000E3
1.210947443E2,1.227000000E3
1.211347419E2,1.237000000E3
1.212147155E2,1.240000000E3
1.212548758E2,1.246000000E3
1.212947689E2,1.248000000E3
1.213349243E2,1.243000000E3
1.213747566E2,1.216000000E3
1.214148478E2,1.180000000E3
1.214547456E2,1.126000000E3
1.214947410E2,1.079000000E3
1.215347422E2,9.830000000E2
1.215747428E2,9.050000000E2
1.216147229E2,8.610000000E2
1.216549059E2,8.470000000E2
1.217747315E2,8.580000000E2
1.218147469E2,8.950000000E2
1.218547794E2,9.490000000E2
1.218949289E2,1.007000000E3
1.219347323E2,1.066000000E3
1.219747512E2,1.123000000E3
1.220147612E2,1.169000000E3
1.220547465E2,1.215000000E3
1.220947481E2,1.252000000E3
1.221347363E2,1.272000000E3
1.221747453E2,1.281000000E3
1.222947643E2,1.278000000E3
1.223347644E2,1.263000000E3
1.223747782E2,1.222000000E3
1.224147471E2,1.151000000E3
1.224547649E2,1.058000000E3
1.224947478E2,9.620000000E2
1.225347536E2,8.930000000E2
1.225747182E2,8.610000000E2
1.226147563E2,8.590000000E2
1.226548072E2,8.560000000E2
1.227348991E2,8.640000000E2
1.227748569E2,8.720000000E2
1.228147481E2,8.980000000E2
1.228547641E2,9.480000000E2
1.228947666E2,1.004000000E3
1.229348625E2,1.076000000E3
1.229747204E2,1.144000000E3
1.230147271E2,1.188000000E3
1.230549040E2,1.223000000E3
1.230947616E2,1.236000000E3
1.232147527E2,1.231000000E3
1.232548979E2,1.226000000E3
1.232948252E2,1.222000000E3
1.233348862E2,1.218000000E3
1.233747524E2,1.202000000E3
1.234148933E2,1.151000000E3
1.234547641E2,1.066000000E3
1.234947859E2,9.710000000E2
1.235347532E2,8.910000000E2
1.235747527E2,8.500000000E2
1.237347570E2,8.600000000E2
1.237747564E2,8.740000000E2
1.238147413E2,9.070000000E2
1.238547666E2,9.520000000E2
1.238949010E2,1.003000000E3
1.239347638E2,1.071000000E3
1.239747462E2,1.121000000E3
1.240148801E2,1.153000000E3
1.240547409E2,1.178000000E3
1.240947746E2,1.184000000E3
1.241347306E2,1.185000000E3
1.241747526E2,1.186000000E3
1.242142949E2,1.187000000E3
1.242543030E2,1.190000000E3
1.243744670E2,1.162000000E3
1.244143039E2,1.090000000E3
1.244544842E2,9.960000000E2
1.244943439E2,9.000000000E2
1.245343178E2,8.370000000E2
1.245743660E2,8.180000000E2
1.246943421E2,8.220000000E2
1.247343448E2,8.260000000E2
1.247743202E2,8.390000000E2
1.248143592E2,8.690000000E2
1.248543239E2,9.140000000E2
1.248943968E2,9.780000000E2
1.249343395E2,1.043000000E3
1.249743426E2,1.092000000E3
1.250144889E2,1.125000000E3
1.250543365E2,1.138000000E3
1.250943341E2,1.140000000E3
1.251343147E2,1.143000000E3
1.251743177E2,1.150000000E3
1.252143224E2,1.160000000E3
1.252543076E2,1.168000000E3
1.253743962E2,1.139000000E3
1.254143805E2,1.058000000E3
1.254544669E2,9.540000000E2
1.254944029E2,8.510000000E2
1.255343301E2,7.900000000E2
1.255743014E2,7.730000000E2
1.256143261E2,7.680000000E2
1.256943421E2,7.760000000E2
1.257343627E2,7.850000000E2
1.257743104E2,8.170000000E2
1.258143245E2,8.770000000E2
1.258543362E2,9.400000000E2
1.258943746E2,1.011000000E3
1.259343263E2,1.063000000E3
1.259743282E2,1.085000000E3
1.260143184E2,1.103000000E3
1.260543211E2,1.109000000E3
1.260943298E2,1.113000000E3
1.261343466E2,1.118000000E3
1.261743125E2,1.124000000E3
1.262143149E2,1.137000000E3
1.263343439E2,1.128000000E3
1.263743806E2,1.079000000E3
1.264143289E2,9.930000000E2
1.264543245E2,8.920000000E2
1.264943423E2,8.120000000E2
1.265344335E2,7.690000000E2
1.265742901E2,7.540000000E2
1.266943629E2,7.590000000E2
1.267343863E2,7.840000000E2
1.267742953E2,8.400000000E2
1.268143326E2,9.140000000E2
1.268543313E2,9.850000000E2
1.268943620E2,1.020000000E3
1.269343606E2,1.045000000E3
1.269744562E2,1.069000000E3
1.270143476E2,1.087000000E3
1.270543337E2,1.101000000E3
1.270943369E2,1.108000000E3
1.271343248E2,1.116000000E3
1.271743156E2,1.122000000E3
1.272943486E2,1.112000000E3
1.273343405E2,1.076000000E3
1.273743845E2,1.013000000E3
1.274143049E2,9.320000000E2
1.274543289E2,8.630000000E2
1.274944926E2,8.120000000E2
1.275343270E2,7.820000000E2
1.275743060E2,7.620000000E2
1.276943608E2,7.840000000E2
1.277343266E2,8.770000000E2
1.277743046E2,9.940000000E2
1.278143279E2,1.116000000E3
1.278543372E2,1.200000000E3
1.278945267E2,1.218000000E3
1.279343301E2,1.220000000E3
1.279743369E2,1.224000000E3
1.280943503E2,1.235000000E3
1.281344303E2,1.261000000E3
1.281744052E2,1.272000000E3
1.282543048E2,1.263000000E3
1.282944146E2,1.217000000E3
1.283343624E2,1.099000000E3
1.283746839E2,9.920000000E2
1.284143452E2,8.680000000E2
1.284543460E2,7.940000000E2
1.284943889E2,7.790000000E2
1.286143372E2,7.870000000E2
1.286545602E2,8.000000000E2
1.286943922E2,8.320000000E2
1.287344476E2,9.060000000E2
1.287743116E2,9.960000000E2
1.288144492E2,1.094000000E3
1.288543334E2,1.174000000E3
1.288943516E2,1.211000000E3
1.289342977E2,1.231000000E3
1.289743180E2,1.238000000E3
1.290143097E2,1.240000000E3
1.290543107E2,1.244000000E3
1.290943227E2,1.252000000E3
1.291742959E2,1.251000000E3
1.292142941E2,1.247000000E3
1.292547370E2,1.197000000E3
1.292948985E2,1.093000000E3
1.293347686E2,9.680000000E2
1.293747105E2,8.540000000E2
1.294147548E2,7.940000000E2
1.294547403E2,7.900000000E2
1.295747429E2,8.020000000E2
1.296149074E2,8.250000000E2
1.296547283E2,8.590000000E2
1.296947407E2,9.090000000E2
1.297347582E2,9.610000000E2
1.297747246E2,1.012000000E3
1.298148766E2,1.055000000E3
1.298547567E2,1.078000000E3
1.298947665E2,1.101000000E3
1.299349121E2,1.116000000E3
1.299747225E2,1.121000000E3
1.300147475E2,1.126000000E3
1.300547120E2,1.128000000E3
1.300948952E2,1.134000000E3
1.302147477E2,1.118000000E3
1.302547118E2,1.066000000E3
1.302947360E2,9.880000000E2
1.303347412E2,9.030000000E2
1.303747102E2,8.470000000E2
1.304148029E2,8.280000000E2
1.305347278E2,8.330000000E2
1.305747164E2,8.490000000E2
1.306148932E2,8.710000000E2
1.306547321E2,9.240000000E2
1.306947875E2,9.940000000E2
1.307347364E2,1.080000000E3
1.307747604E2,1.162000000E3
1.308147484E2,1.216000000E3
1.308548496E2,1.258000000E3
1.308947477E2,1.281000000E3
1.309347299E2,1.301000000E3
1.309747456E2,1.327000000E3
1.310148062E2,1.349000000E3
1.310548471E2,1.356000000E3
1.311747277E2,1.338000000E3
1.312147237E2,1.280000000E3
1.312546634E2,1.178000000E3
1.312947739E2,1.067000000E3
1.313347170E2,9.660000000E2
1.313746986E2,8.960000000E2
1.314147080E2,8.690000000E2
1.315347062E2,8.730000000E2
1.315747197E2,9.060000000E2
1.316147982E2,9.800000000E2
1.316547139E2,1.068000000E3
1.316947754E2,1.158000000E3
1.317347524E2,1.233000000E3
1.317748832E2,1.270000000E3
1.318147206E2,1.292000000E3
1.318547366E2,1.304000000E3
1.318947933E2,1.311000000E3
1.319347542E2,1.322000000E3
1.319747290E2,1.333000000E3
1.320147555E2,1.342000000E3
1.321347136E2,1.337000000E3
1.321747536E2,1.296000000E3
1.322147480E2,1.216000000E3
1.322547527E2,1.107000000E3
1.322949305E2,9.960000000E2
1.323348804E2,9.080000000E2
1.323747745E2,8.560000000E2
1.324147532E2,8.360000000E2
1.325347277E2,8.400000000E2
1.325747681E2,8.850000000E2
1.326147435E2,9.610000000E2
1.326547265E2,1.051000000E3
1.326947769E2,1.116000000E3
1.327348404E2,1.174000000E3
1.327747216E2,1.206000000E3
1.328147314E2,1.243000000E3
1.328549037E2,1.274000000E3
1.328949862E2,1.303000000E3
1.329347299E2,1.335000000E3
1.329747361E2,1.352000000E3
1.330947794E2,1.336000000E3
1.331347071E2,1.265000000E3
1.331747404E2,1.137000000E3
1.332147219E2,1.003000000E3
1.332547232E2,9.100000000E2
1.332947616E2,8.660000000E2
1.333347176E2,8.590000000E2
1.333747096E2,8.540000000E2
1.334147462E2,8.520000000E2
1.334549102E2,8.690000000E2
1.334947687E2,8.780000000E2
1.335347087E2,9.070000000E2
1.335747339E2,9.530000000E2
1.336148991E2,1.004000000E3
1.336548363E2,1.099000000E3
1.336948275E2,1.171000000E3
1.337347499E2,1.228000000E3
1.337747090E2,1.283000000E3
1.338147075E2,1.317000000E3
1.338549542E2,1.361000000E3
1.338947942E2,1.414000000E3
1.339347428E2,1.441000000E3
1.340547358E2,1.423000000E3
1.340947514E2,1.321000000E3
1.341347078E2,1.155000000E3
1.341747832E2,9.910000000E2
1.342147339E2,8.660000000E2
1.342547379E2,8.050000000E2
1.342948997E2,7.970000000E2
1.344147378E2,8.170000000E2
1.344548748E2,8.520000000E2
1.344949070E2,9.270000000E2
1.345347187E2,1.022000000E3
1.345747575E2,1.130000000E3
1.346147732E2,1.230000000E3
1.346547289E2,1.295000000E3
1.346947517E2,1.347000000E3
1.347347249E2,1.383000000E3
1.347747239E2,1.421000000E3
1.348147483E2,1.473000000E3
1.348547434E2,1.504000000E3
1.349747295E2,1.496000000E3
1.350147477E2,1.424000000E3
1.350548713E2,1.262000000E3
1.350947658E2,1.088000000E3
1.351347179E2,9.390000000E2
1.351747255E2,8.440000000E2
1.352147065E2,8.200000000E2
1.353747339E2,8.320000000E2
1.354147212E2,8.460000000E2
1.354547596E2,9.040000000E2
1.354947876E2,9.910000000E2
1.355349462E2,1.110000000E3
1.355749307E2,1.242000000E3
1.356147427E2,1.334000000E3
1.356547209E2,1.404000000E3
1.356947459E2,1.446000000E3
1.357347274E2,1.480000000E3
1.357747129E2,1.522000000E3
1.358147126E2,1.564000000E3
1.358547132E2,1.581000000E3
1.359747262E2,1.541000000E3
1.360147199E2,1.373000000E3
1.360547406E2,1.157000000E3
1.360947649E2,9.670000000E2
1.361347578E2,8.300000000E2
1.361747514E2,8.050000000E2
1.362147439E2,7.970000000E2
1.362947775E2,8.160000000E2
1.363347203E2,8.240000000E2
1.363747264E2,8.390000000E2
1.364147286E2,8.880000000E2
1.364547462E2,9.730000000E2
1.364949206E2,1.095000000E3
1.365347191E2,1.231000000E3
1.365747769E2,1.328000000E3
1.366147492E2,1.387000000E3
1.366547406E2,1.416000000E3
1.366947624E2,1.436000000E3
1.367347508E2,1.468000000E3
1.367747302E2,1.480000000E3
1.368948262E2,1.468000000E3
1.369347212E2,1.419000000E3
1.369748624E2,1.288000000E3
1.370149237E2,1.139000000E3
1.370548926E2,1.008000000E3
1.370947126E2,9.090000000E2
1.371347649E2,8.780000000E2
1.372548864E2,8.850000000E2
1.372947923E2,8.990000000E2
1.373347532E2,9.290000000E2
1.373747529E2,9.920000000E2
1.374147350E2,1.069000000E3
1.374547556E2,1.161000000E3
1.374949486E2,1.231000000E3
1.375349166E2,1.271000000E3
1.375747501E2,1.297000000E3
1.376147535E2,1.309000000E3
1.376547305E2,1.336000000E3
1.376947892E2,1.368000000E3
1.377347526E2,1.385000000E3
1.378547391E2,1.381000000E3
1.378949181E2,1.341000000E3
1.379347077E2,1.229000000E3
1.379747326E2,1.099000000E3
1.380147479E2,9.890000000E2
1.380549311E2,9.040000000E2
1.380947776E2,8.810000000E2
1.381347353E2,8.730000000E2
1.382147442E2,8.830000000E2
1.382547492E2,8.920000000E2
1.382947953E2,9.150000000E2
1.383347865E2,9.870000000E2
1.383747360E2,1.092000000E3
1.384147376E2,1.228000000E3
1.384547507E2,1.372000000E3
1.384948055E2,1.487000000E3
1.385347471E2,1.577000000E3
1.385747480E2,1.641000000E3
1.386147427E2,1.682000000E3
1.386547258E2,1.705000000E3
1.386947772E2,1.707000000E3
1.388147160E2,1.682000000E3
1.388547465E2,1.631000000E3
1.388947988E2,1.531000000E3
1.389347138E2,1.397000000E3
1.389747541E2,1.253000000E3
1.390147271E2,1.106000000E3
1.390548959E2,9.880000000E2
1.390948631E2,9.120000000E2
1.391347126E2,8.740000000E2
1.392547237E2,8.920000000E2
1.392947935E2,9.510000000E2
1.393347437E2,1.039000000E3
1.393747419E2,1.162000000E3
1.394147619E2,1.272000000E3
1.394547591E2,1.354000000E3
1.394948207E2,1.410000000E3
1.395349055E2,1.429000000E3
1.395747678E2,1.438000000E3
1.396147315E2,1.453000000E3
1.396547536E2,1.490000000E3
1.396947886E2,1.508000000E3
1.397347370E2,1.507000000E3
1.398148089E2,1.482000000E3
1.398547311E2,1.369000000E3
1.398947693E2,1.197000000E3
1.399348375E2,1.029000000E3
1.399747471E2,9.030000000E2
1.400147269E2,8.540000000E2
1.400547237E2,8.480000000E2
1.401747471E2,8.770000000E2
1.402147055E2,9.540000000E2
1.402547197E2,1.047000000E3
1.402947843E2,1.143000000E3
1.403347284E2,1.247000000E3
1.403747059E2,1.315000000E3
1.404147366E2,1.367000000E3
1.404547490E2,1.410000000E3
1.404947400E2,1.428000000E3
1.405347447E2,1.446000000E3
1.405747487E2,1.461000000E3
1.406947945E2,1.453000000E3
1.407347321E2,1.417000000E3
1.407747388E2,1.345000000E3
1.408147379E2,1.219000000E3
1.408547237E2,1.078000000E3
1.408948139E2,9.540000000E2
1.409347372E2,8.710000000E2
1.409747662E2,8.390000000E2
1.410148930E2,8.320000000E2
1.410947822E2,8.370000000E2
1.411347490E2,8.550000000E2
1.411749250E2,9.180000000E2
1.412147425E2,1.009000000E3
1.412547382E2,1.108000000E3
1.412947986E2,1.230000000E3
1.413347650E2,1.313000000E3
1.413747677E2,1.373000000E3
1.414149259E2,1.427000000E3
1.414547653E2,1.461000000E3
1.414947324E2,1.497000000E3
1.415347598E2,1.501000000E3
1.416547542E2,1.473000000E3
1.416947517E2,1.405000000E3
1.417347652E2,1.263000000E3
1.417746930E2,1.110000000E3
1.418148389E2,9.880000000E2
1.418549003E2,9.080000000E2
1.418948641E2,8.900000000E2
1.419349047E2,8.870000000E2
1.419747554E2,8.830000000E2
1.420147546E2,8.990000000E2
1.420547569E2,9.120000000E2
1.420947589E2,9.240000000E2
1.421347252E2,9.890000000E2
1.421747226E2,1.074000000E3
1.422147549E2,1.196000000E3
1.422547349E2,1.319000000E3
1.422947966E2,1.397000000E3
1.423347696E2,1.458000000E3
1.423747385E2,1.487000000E3
1.424147567E2,1.515000000E3
1.424547524E2,1.526000000E3
1.425747723E2,1.510000000E3
1.426149229E2,1.462000000E3
1.426547179E2,1.359000000E3
1.426947450E2,1.184000000E3
1.427347536E2,1.042000000E3
1.427747213E2,9.510000000E2
1.428148555E2,9.210000000E2
1.428547413E2,9.130000000E2
1.428948016E2,9.010000000E2
1.429347422E2,9.190000000E2
1.429747478E2,9.260000000E2
1.430147391E2,9.500000000E2
1.430547680E2,9.790000000E2
1.430947598E2,1.005000000E3
1.431347422E2,1.045000000E3
1.431748644E2,1.136000000E3
1.432147050E2,1.256000000E3
1.432547308E2,1.350000000E3
1.432947637E2,1.423000000E3
1.433347228E2,1.462000000E3
1.433747078E2,1.499000000E3
1.434147222E2,1.540000000E3
1.434547173E2,1.552000000E3
1.435747868E2,1.541000000E3
1.436148358E2,1.483000000E3
1.436547287E2,1.344000000E3
1.436947736E2,1.186000000E3
1.437349167E2,1.054000000E3
1.437748638E2,9.570000000E2
1.438147203E2,9.260000000E2
1.438547081E2,9.140000000E2
1.438947693E2,9.010000000E2
1.439347059E2,9.140000000E2
1.439747213E2,9.290000000E2
1.440147272E2,9.540000000E2
1.440547235E2,1.029000000E3
1.440948212E2,1.130000000E3
1.441347139E2,1.279000000E3
1.441747263E2,1.414000000E3
1.442147403E2,1.491000000E3
1.442547075E2,1.544000000E3
1.442947693E2,1.561000000E3
1.443343236E2,1.579000000E3
1.443743002E2,1.603000000E3
1.444143129E2,1.605000000E3
1.445343022E2,1.580000000E3
1.445743163E2,1.503000000E3
1.446143196E2,1.339000000E3
1.446542892E2,1.174000000E3
1.446944645E2,1.039000000E3
1.447343292E2,9.510000000E2
1.447743095E2,9.390000000E2
1.448144725E2,9.350000000E2
1.448544683E2,9.300000000E2
1.448943725E2,9.370000000E2
1.449343575E2,9.440000000E2
1.449744560E2,9.670000000E2
1.450143276E2,1.043000000E3
1.450543295E2,1.139000000E3
1.450943394E2,1.271000000E3
1.451345227E2,1.393000000E3
1.451743554E2,1.467000000E3
1.452143246E2,1.529000000E3
1.452543409E2,1.566000000E3
1.452944139E2,1.601000000E3
1.453343609E2,1.630000000E3
1.454543622E2,1.628000000E3
1.454943476E2,1.591000000E3
1.455343390E2,1.489000000E3
1.455743359E2,1.300000000E3
1.456143542E2,1.130000000E3
1.456543271E2,1.009000000E3
1.456943366E2,9.580000000E2
1.457343418E2,9.530000000E2
1.457743181E2,9.400000000E2
1.458143021E2,9.460000000E2
1.458544046E2,9.470000000E2
1.458943726E2,9.800000000E2
1.459342988E2,1.009000000E3
1.459743461E2,1.046000000E3
1.460143465E2,1.106000000E3
1.460543172E2,1.213000000E3
1.460943418E2,1.350000000E3
1.461343233E2,1.448000000E3
1.461743120E2,1.508000000E3
1.462143172E2,1.530000000E3
1.462543042E2,1.542000000E3
1.462943717E2,1.567000000E3
1.463344499E2,1.597000000E3
1.464543271E2,1.596000000E3
1.464943622E2,1.533000000E3
1.465343299E2,1.350000000E3
1.465743763E2,1.155000000E3
1.466143209E2,1.017000000E3
1.466542929E2,9.380000000E2
1.466943428E2,9.200000000E2
1.467343421E2,9.110000000E2
1.467743006E2,9.330000000E2
1.468944443E2,9.670000000E2
1.469344784E2,1.103000000E3
1.469743366E2,2.185000000E3
1.470944671E2,3.562000000E3
1.471343655E2,5.174000000E3
1.471743258E2,7.353000000E3
1.472144747E2,8.694000000E3
1.472543273E2,9.873000000E3
1.472944079E2,1.083500000E4
1.473343606E2,1.111500000E4
1.473745178E2,1.129900000E4
1.474143437E2,1.136200000E4
1.474543316E2,1.146600000E4
1.474943563E2,1.153500000E4
1.475343382E2,1.162300000E4
1.475743215E2,1.172700000E4
1.476145089E2,1.181100000E4
1.476544452E2,1.198200000E4
1.476943855E2,1.229900000E4
1.477345230E2,1.261800000E4
1.477744505E2,1.292900000E4
1.478144415E2,1.306000000E4
1.479343139E2,1.289000000E4
1.479743563E2,1.259700000E4
1.480143409E2,1.224200000E4
1.480543427E2,1.194000000E4
1.480943089E2,1.182200000E4
1.482144739E2,1.191500000E4
1.482543231E2,1.215800000E4
1.482943397E2,1.241500000E4
1.483343052E2,1.266800000E4
1.483743012E2,1.281800000E4
1.484943302E2,1.280400000E4
1.485343326E2,1.260900000E4
1.485743086E2,1.237800000E4
